reviewerID,asin,Make,title,reviewerName,helpful,reviewText,overall,summary,reviewDate
A4P8HV8NAVVQA,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",monty ross,"[0,0]",Excellent!  Making this purchase was the best way to resolve my issue. No issues with the laptop. Technical support is awesome!,5,Just in Time!,05/24/2014
A18IHTF4XFY96T,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Neel Kalra ""Neel""","[8,46]","Nothing was packed or in original packing, the power adapter having some starches and remote was used. they said it open box but i think if u want the open box better buy it from apple ( refurbish one) they will do better job the amazon.",2,Macbook Pro,09/12/2007
AATCQH955DD3H,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Nickelshell,"[7,7]","I have been saving to buy a new computer for my freelance graphic design business. When I heard about the features of the new MacBook Pro, I knew it was time. CS3 runs very fast with the Intel Dual Core.I absolutely love it!",5,Outstanding Performance!,07/24/2007
A3G0IIL9RWG4BK,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Neufman ""Neufman""","[14,81]","Just a note to others - Amazon says it is ""in stock"" but they still haven't shipped the computer I ordered on Sept.12 for overnight delivery and all I get are apologies or excuses. So if you need this right away.....be warned that ""in stock"" really means very little.",1,Great Product BUT Delivery A Problem,09/15/2007
A2CW09GZ9F06H3,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Nithin,"[10,15]","This product is NOT sold and shipped by Amazon but by one of the STOREFRONT dealers: Techno Intelligence.Hence you will also be charged for Shipping.Also, please note that the MSRP for the model MA895LLA (15""; 2.2GHz) is $1999.00 AND not $$2,359.89 as shown here.Do not confuse the price of this model with the price of higher end model MA896LLA (15""; 2.4Ghz) which has a MSRP of $2499.00",5,Beware - This Product is NOT shipped by Amazon,08/06/2007
AT1NX6GY0BED6,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Norberto Monagas,"[0,1]","Is very nice computer the BESTApple MacBook Pro MA895LL/A 15"" Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",5,Apple MacBook,01/23/2008
A33VUWZDC1Z0I5,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Omar Noguera,"[1,1]",Don't have too many words for this but EXCELLENT.Got it working with dual boot using Leopard and Win XP for a long while and it's simply excellent. Now I'm using Leopard and Win 7 Beta and it still works like a charm.,5,"Macbook Pro 15""",09/01/2009
AR3YFO52D8KRV,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Pacific,"[0,0]",Excellent laptop.  Our grandchildren were gifted this computer.  It is great for family i-chats. They are learning so much about computers.  Easy and no worries about viruses.  Everyone is happy.,5,"15"" Laptop Apple MacBook Pro",07/17/2008
A3M9EU9VEMFJRK,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Pricemart,"[2,2]","Absolutely satisfied with my new Apple MacBook Pro... tbere's simply nothing like Mac.... It rules!!! Switch to Mac if you haven't yet, and my personal recomendation is this MacBook Pro or any other newer model. :)",5,There's nothing like a Mac!,08/31/2008
A388IJMJFC1BXN,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Peter L. Winkler ""Dennis Hopper biographer""","[13,13]","This is a lovely machine in most respects. I've owned laptops since 1985 and am not easily impressed, but the MacBook Pro elicited my admiration, at least until I tried to connect to my wireless DSL. The internal AirPort card recognized my 2WIRE DSL modem/router, but when I entered my security code, it wouldn't connect. Never had a problem with my Fujitsu Lifebook P2120. I even got a six year old ThinkPad running Windows 98 and a Linksys PCMCIA card to connect. After extensive research, I discovered from online forums that Apple's last software update to the AirPort card makes it impossible to connect with many wireless routers, not just 2WIRE's.I purchased an Airport Express and connected it to my 2WIRE through their ethernet ports and the MacBook now connects wirelessly to the Airport Express without problems. Apple should aprise people about to buy a Mac about this problem.",4,I Almost Had to Return Mine,09/11/2007
A35XEP81W1E92G,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",ReadsManyBooksTakesManyPictures,"[1,9]",It's too bad that you can't customize unit purchased through Amazon.120 Gib harddrive is too small for most people.  Swapping out the drive would be too expensive and inconvenient.Of course anyone who wants a glossy screen is out of luck as well.,3,120 Gig is too small,01/06/2008
A2KF3VVPHUCEFE,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Rachel Mayo,"[6,8]","I received this 15"" MacBook Pro on my 18th birthday and although I am still loyal to my beloved PC at home... Mac is my new favorite at school :) It's a lot smoother and simpler than Windows and the programs that are preinstalled (and FREE!) are amazing to say the least :) When ordering this product, the only ""built in"" option I'd say you absolutely NEED is the speed upgrade from ""5400 rpm"" to ""7200 rpm"". If money is not an issue for you, then of course I'd recommend buying ALL the options lol, but if you have a budget (like most of us)...REASON (for purchasing speed upgrade): As you gradually save more information/programs on your laptop (whether it's a Mac OR PC)... you will start to see a decrease in speed on your system. With the upgrade, as your computer slows down it will then eventually become as fast as it would've been in the first place WITHOUT the upgrade. Yes, you could always purchase the doubled memory (preinstalled is $700/separate is $500) OR you could save your specific files on USB memory drives! Maybe it's only because I'm a student... but I've discovered it's easier to save all my documents/pictures/videos/web history for each class on these drives (and it also develops my organization skills! lol). I have 6 classes and with 2GB USBs at $20 each that's only $120.By doing this, the only thing slowing down your computer will be programs you later install or download... and the decrease in your system's speed will occur 1/2 as quickly than if you'd been saving EVERYTHING on it.If you're interested in any other information I can give you about this (or any computer), email me at RachelLMayo@gmail.com :) I'd be more than happy to help!",4,Great product... read review for why :),09/11/2007
A3K901NSV9WEUC,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Rev. R. Windlinx,"[2,2]","Windows Vista was the last straw so I went Mac hunting. I bought a MacBook Pro last May after using windows systems for years and years. Total frustrated by windows lack of processing simple jobs with out locking up and having to ctrl-alt-del or completely restart. The MacBook Pro was a little more than I wanted to spend, but after hours of convincing my wife I made the switch to Mac. It has been the best computer I have ever owned!It is flawless in booting up and being ready to go.Easy compatibility with my digital camera I did not even need to install the Kodak software iPhoto reads the pictures just fine and away we go. IMovie makes it just as easy take your video and edit and make really cool movies out of what you have shot on camera or camcorders. The word processing with pages works very well and there are other great free open source word processing programs for Mac like open office.From ITunes to being able to bluetooth my Cel phone and quickly get all my contacts off address book has been great. My wife has been so impressed she now has a Macbook  and we have a Mac mini at home.Every area of the MacBook Pro has exceeded my expectations.",5,Fantastic Computer,12/26/2008
A2TH0Q0H1JM47V,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Richard F. Malone ""Soundrick""","[2,2]","My First Mac Laptop.  I previously had Win/Intel by a very large manufacturer that served me well but it died after 3 years.  Wow, what a difference.  Virtually no set up.  Works so smoothly and effortlessly.  With Parallels, all my windows stuff runs fine.  The elegance of the design and engineering is noteworthy.  Love it!",5,Awesome MacBookPro,10/29/2007
A3B1LFASBETXL6,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Rodean,"[3,114]","I think Richard's review is just fine, and I thank him for taking the time.My concern is, that he has a hand growing out of his shoulder. I hope he can have it removed soon...",4,I'm not worried about the review...,06/09/2007
A3SN9KAY01FLGK,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Ruth Endrich,"[0,0]","We had all of our questions answered promptly and completely.  The computer was all is was stated to be, and actually exceeded our expectations.  Arrived sooner than we anticipated.  Beautiful piece of electronics.",5,Wonderful experience.,04/25/2013
AMCV8U29036RQ,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",S. CARDENAS,"[0,1]","It is a great product, just as I expected from apple. The design is very charm and the way it works is amazing. I would recommend this laptop for every one tyred from windows and PC's.",5,GREAT BUY,11/21/2007
A3SIFPKLMOY07N,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Richard Aubin,"[273,288]","I had been wanting to switch to Mac for a little while now and was just waiting for the best timing for me.  When Apple updated the MacBook Pros with a better processor, better graphics, more system ram and led-backlighting, shortly after the birth of our daughter (the selling point to my wife was that I would be better able to edit videos and whatnot of the kiddo), the timing was just right.  I've been a longtime DOS/Windows user - and now I feel like some kind of refugee - fleeing PC for a Mac OS X world and I couldn't be happier - although it's not without its adjustments.I originally wrote this review for the 15"", 2.4 gHz, middle of the line MacBook Pro.  However, Amazon has set this review to appear for all three models in the line, which can make it confusing.  I've tried to edit it some to make it clear what the differences are between the models.  Also, now that Amazon has actually added extensive product information for the MBP, I'll try to take out some of my initial information on specs that is now redundant.There remain three models in the line and the price points for each of those models has remained the same from the previous generation.- 15"" models now have an LED backlit screen, 17"" models do NOT (as of yet).  Some folks think you have a better rendition of black in the screen - I'm not sure if it is better or not, but it is gorgeous.  In the store, it appeared to me that the new screen (as viewed on the 15"") was brighter than the older screen type (which is still on the 17"").  The LED screen initially appeared washed out in the lighting of the Apple store, but I then realized that at full brightness, it can have that effect - turning down the brightness (who ever heard of that) - took away the washed out look.- Apple says that using LED's (instead of flourescent tubes) uses less power, generates less heat, provides more range of brightness and more even lighting.  This would appear to be true in practice as well as theory.  Battery life is good and the lighting of the screen (as noted above) is quite bright and appears to be very even.  As for heat, I really haven't checked the screen temps, but the computer itself does not run as hot as I thought it would (based on reviews of prior generations).  It is warm, but not at all uncomfortable to have on my lap (with the caveat that I have not done a lot of processor intensive work as of yet).  Oddly enough, Apple states above that the display is mercury-free, but the box label says that the screen contains mercury - it may well just be a label update glitch.- These models are MATTE screen.  If you want GLOSSY you'll need to order from Apple or pick one up at their store (I did).  I have heard that the glossy is actually more readable outdoors than the matte, but I have yet to confirm this for myself.  That said, I've had no viewability issues in widely varied lighting conditions of my office (which is pretty bright, with overhead lighting and lots of exterior light) and my house (which is largely the opposite).- The system runs well (or so it seems) with 2 GB, but I am upgrading to 4 GB (the sticks are on their way - but not from Apple - way overpriced).- the 17"" and higher-end 15"" get 256 MB of video ram, 128 MB in the lower-end 15"" model - most folks are probably fine with 128 MB as it is the change in the graphics processor here that is truly the big news in performance. On the other hand, the extra video ram may give you the feeling of being a little bit more future-proofed and may be more helpful for hardcore gamers and people who are driving large external displays. I opted for the 256 MB.- hard drive is a very nice 160GB, 5400 RPM Fujitsu drive in the 17"" and higher-end 15"".  The lower-end MacBook Pro hard drive is a 120GB, 5400RPM Drive - this, oddly, is smaller than the 160 GB drive that is in the top line MacBook that is several hundred dollars less.  I'll probably add an external Firewire 800 drive for the video work I want to do.- processor speed gets a minor upgrade to 2.4 gHz (from 2.33, or to 2.2 from 2.16 for the lower-end 15"" model - but this is the new Santa Rosa processor - with a faster bus speed of 800 mHz (although the memory speed remains at a max of 667 mHz).For $500 less, the lower-end 15"" model has 128 MB of video ram (instead of 256), a 2.2 gHz Santa Rosa processor (.2 slower) and a 120 GB hard drive.  However, it still retains the other upgrades, including the 4 GB maximum system memory and the LED backlit screen and seems to be an excellent bargain as most of the differences appear reasonably nominal.  That said, I chose to go with the higher end 15"" version - I probably don't need it, but I plan to do a fair amount of video editing and perhaps some high resolution projection - warranting the slightly faster processor and more video ram) - and I'm also somewhat neurotic and unlikely to second guess having made the higher end choice.  At least I can admit it.A friend of mine asked why I didn't get the MacBook for a thousand dollars less.  For me, the screen-size was not so much an issue, but I feel that twice the maximum ram, the separate graphics processing unit, the Firewire 800, the ExpressCard slot (if I wanted to add a CDMA or GSM-based wireless connection card) and the LED screen was well worth the difference.Perhaps it goes without saying, but the computer itself seems well-built and well-engineered - but it's all relative and it's not hard to be a better, more integrated product than most windows-based pc's.  The MBP replaces an older Toshiba laptop for me - and there's really no point in even trying to make a comparison, it's a joke.  The Mac O/S is a bit of a learning curve for me - but more like I am trying to unlearn ""bad habits"" from Windows - things now make sense in an operational and functional manner.  Overall, it's an attention to detail that I really appreciate on both the hardware and the software side - little things like a backlit, auto-dimming keyboard or the magnetic power connector.  I have to admit though, that after initially being impressed by the light-sensing, auto-dimming screen - I am annoyed by the fact that the sensor is apparently in the keyboard and, in a bright room, certain hand movements cause the screen brightness to change back and forth.  I'll probably turn off the feature because of this.",5,A very nice update to the MacBook Pro,06/05/2007
AWNFFBJ6J1PSW,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Robert,"[7,7]","This review will be very short as it only concerns the choice of display.  You have the option of buying a glossy or a standard display, and there is a big difference.  The colors on the glossy display are outstanding and if your primary goal is to look are photographs, glossy may be your best choice.  But glossy displays reflect light from the room, and many people (including me) get headaches if they use the notebook for a few hours in a well-lit room.  In contrast, the macbook with the standard display has excellent color but the blacks are not as black and the whites are not quite as white.  I have both, and vastly prefer the standard display when I have a lot of work to do.  I will never get a glossy display again and unless you know what you are doing, I strongly recommend you avoid a glossy screen as well.",5,"Excellent, but you probably do NOT want a glossy display",05/20/2008
A1LVFV8C2T93RR,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Sebastian Beca ""Sebastin Beca C.""","[1,1]","I must say that this is an excellent notebook. It's build is solid. I've traveled with it around the Chilean Patagonia and had no problems (be sure to have one of those nice silicon cases if it rains!). I've been a PC fan for the past 20 years and used Linux as an alternate to windows in many cases. But the MacOSX is really a nice operating system. If your going to spend many hours of your day in front of a computer, you'll really appreciate the aesthetics and usability of this Mac. The screen is the best I've ever seen.Also, if you still need windows or Linux (you won't for the majority of apps), you can install Parallels or the excellent, and FREE, VirtualBox. Both work great with Windows and Linux (try Ubuntu).As a computer scientist I'm seeing many MANY people making the switch from PC to Mac these days. Personally I'll be sticking to the mac for a long time!Some downsides on this mac:- Only 2 usb ports- They keys quickly get shiny in high usage places and look opaque on others. (not too nice)- Track pad right-click doesn't seem to work well sometimes.(I hear those new large ones that work like the iphone touch screen are pretty awesome though)If you're thinking about switching from a PC to this notebook, it's really a great option. No regrets at all.Sebastian BecaComputer Engineer and Optimization Consultant[...]",5,Best Notebook I've had and great change from a PC,10/27/2008
A1W4TU4GPTDXQ0,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",S. J. Boyce,"[3,4]",This is a superior product! It is extremely user friendly and has great features! It is great for photos and just about anything else you might want to do. I highly recommend MacBook Pro!,5,MacBook Pro,03/31/2008
A1OH18SIMC0LWK,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","SnowBird ""Internet Shopper""","[0,1]","I love the large screen. It makes trading stocks much easier as I can watch up to 6 charts at once all while buying and selling stocks.  What's so great is that I can not only do this at home, but as long as someone else is driving I can keep trading while running errands around town or on trips.  The larger screen is GREAT.  The only down side is that the computer still gets hot.  Not as hot as the older models, but still bothersome at times.  As an investment it has paid for itself already with the profits I've made.",4,Can't help but love a Mac,07/31/2008
A20D8GGTJ04PBR,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","S. Kim ""Paginator!""","[6,6]","I just got this laptop to replace my old 12"" PowerBookG4 which i had for over 3 years (my 2yr old son spilled whole bottle of water while it was on). Right out of the box i just fell love with it... Apple kept the design pretty much unchanged... which i love, but on inside, it's whole different story... just blazing fast! i'm running Adobe CS3... and most of time, i have more then 4 app running... no lagging, no rainbow wheel... simply amazing. Only reason i gave this 4 star is the price... i admit this is one fine machine...but almost double the cost of my XPS Gen 2 laptop? (by the way, perfomance IS better then xps but not twice better)",4,"great upgrade from 12"" PowerBook G4",07/31/2007
A3RYW4G3Z39068,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Stefan Peters ""stp""","[2,3]",I am writing about the 2.33ghz macbook pro i have had this model for half a year now and its been great and ive heard good things about the newer ones so id say yes to this macbook pro its worth every cent its never crashed on me once and only froze twice on me but its not happend recently and it does great at running windows xp pro but dont get vista on it it will cause your computer to restart alot for no reason,5,Macbook Pro,10/29/2007
AIG4RL1Q47VWD,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","Stephen Roberts ""SkyDoc""","[1,3]","This is a GREAT product. Having had a number of PC's over the years, it is a pleasure to return to Mac. The ease of use, with the impecable fit and finish of this computer, make it one of the best out there. I love the lighted keyboard!",5,"Apple MacBook Pro 15"" Notebook Computer",01/06/2008
A27Y2U5QTXJ5BE,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","RKON ""rkon""","[9,9]","In another review someone wrote ""PCs are made for tech people"". I could not agree more. However, I am a tech guy and I don't have the time any more to fuss with a dell running xp. I could not bring myself to spending money on a new laptop and running Vista on it. Microsoft if you are reading this than you better get your stick together because this machine combined with Max OS X is awesome. With Leopard coming out next month I can only say bye - bye XP and Vista.I have had this for less than 1 day. I bought 4gb of memory from newegg for $250 and upgraded this puppy. Upgrading the memory is strait forward and the only challenge I had was loosing the screw that secure the panel protecting the memory slots. I had a real struggle and used a jewlers phillips head crew driver and after a few minuyes of some angst I was able to loosen them. I soon dicovered they had that blue ""loctite"" substance which explaind the diffculty. There is a video on youtube that shows how it is done. Just search on Mac Book Pro and memory.It is fast and the screen resolution at 1920 x 1200 is astonishing. I have the Serene aquarium installed and the graphics are breathtaking. It is almost too good because the fonts on some of the programs are very small. In firefox the links or the toolbar are very small and I have yet figured out how to make them larger. There must be a way to make them larger but I have not figured it out.The keyboard has a nice responsive touch to it and it does not have ay clackity clack in it. The keyboard is set back and there is plenty of room to rest your palms on it.The wireless works great and I was able to connect to my Dlink gamer with no problemo. I do not have the Draft 11n access point so I was not taking full advantage of the wifi this machine has to offer.",5,Wow This is one Nice piece of Hardware,08/31/2007
A3VVLHM41CK7I1,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","steviecool ""steviecool""","[7,11]","I killed a computer, and was afraid of Vista. All the IT professionals at work talked about Vista like it was the uncle that talks too loud at the table. I thought this would be a great time to switch.It's definitely scary to start from scratch. I didn't buy books, read up, etc. I jump right in to things.I really like it. I am using it mainly for converting movies to DVD, converting photos to DVD's for older relatives without email, and now iTunes.Linking up to my wireless network was a pain, because I have a linksys WRT54G which has had problems in the past with Apple products. I was ready to just get a new router as the quickest solution, but it worked the next day without me doing anything, so I have no clue why.I did get a mouse for that right click action. The keyboard only has one button, which was a little disconcerting at first.The built in camera is great for taking snapshots of daily life, sending pictures of the pets via email.For all intents and purposes, if you're not a die-hard-home-use computer user, and just use it for basic surfing, email, forum posting - it's a cool computer.",5,"Hasta la Vista, baby",07/19/2007
A3OAHB5BIVFUCM,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Ted Rosenberg,"[5,5]","First, it is the way a computer should have been designed. Modern, fast, sleek, and did I say fast?Everything you want in a MAC, more bells and whistles that the older OS 8 and 9.Plus now you can run any costly Windows programs without buying special MAC versions such as Adobe CS Suite ($1300)!I love it. And with WiFi built in, I'll use it more and more.The 17 inch version is bright and clear. great for movies too. And if you own an iPod, the transfer of files is so easy.Amazon is a great place to do business with as well. Many confirmation e-mails, good shipping. No problems at all.",5,Finally a MAC that Can Run Windows,08/25/2007
A3R2AZFMR0MBH4,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",T. A. Simmerson Jr.,"[4,10]","I read all kinds of great reviews about Macbook Pro's and don't get me wrong I think it is a great computer but I wouldn't recommend buying a refurb. I read the statement on apples site stating that refurbs are totally tested out at the factory and pass all kinds of quality checks before they are sent back out. I don't have a non-refurb Macbook Pro to compare it to so I can't say for sure if they gave the same quirks. Problems:#1 Sometimes the computer does not recognize the first key that is struck, this happens quite often when I go to enter a password and it is pretty annoying.#2 The screen will sometimes not come back on at all from sleep mode and I have to reset the computer#3 The front right of the case for the DVD drive is bent and prevents disks from ejecting properly, I have to hold a screwdriver or another solid object into the slot to get a disk to eject. If I do not the disk hits the inside of the slot and goes back into the drive. It has separated from the bottom of the case.#4 The hinge where the screen connects seems a little bent and the computer will not close properly.#5 Mac OS X 10.4 came loaded, 10.5 was not in the box. I had to pay $10 for Apple so ship it to me. *not a big deal*I bought the book right before I went overseas (I am in the Army) and did not realize all of these problems until after I left. Basically what I am saying is spend the extra dough and get yourself a brand new computer. I am stuck with my screwed up Mac and unfortunately I am in a location where I can't return it (so goes the life).Other then that it is a great computer, very fast and runs circles around by Acer Laptop.The heat is an issue, but I bought a cooling pad and my legs no longer get toasted.",3,Don't buy a refurb,02/16/2008
AV8UQ2JP2Q1LS,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Tim Brown,"[0,0]","Simply put, glad I bought it. Very useful, fast, easy to use. Thankyou Mac, thankyou amazon for the tax free-ness. I really think this is the better value between the different options for macbook pro. I can't tell the difference between this and my room-mates who spent hundreds and hundreds more for the bigger screen and the bigger processor. (I kinda like the bigger screen but I'm still very happy I bought this one because of the much better deal)",5,Wonderful Product,07/05/2008
A207KPKUFKNK96,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Tivo Manic,"[2,2]","I've never owned a Mac before, but when faced with the option of upgrading my current laptop to either Windows Vista or Mac OS, it was a no brainer.  Vista has the opposite effect of upgrading due to its increase in speed/ram requirements, and laptops running at the required speed and ram (2+ GHz and 4G ram seem average) cost a pretty penny more than desktops.  So I will leave Vista for the desktops, but I'm loving my Macbook Pro.  The features that are uber nice are: break-away power plug, already had to use this feature multiple times!  Blue tooth included (at least in this model), and backlit keyboard.  You'd have to really pay some change to get these with a standard Vista-based laptop.  Not to mention, this laptop WILL run Windows XP if I decided to go back.  Overall, I'm impressed with the OS and how everything (including utility software) is included from the start and how it is integrated into the OS.  Very nice.  Also, the thing doesn't make a noise most of the time.",5,"Love it, rock solid performance",04/05/2008
A3PDJ7NH254H09,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",VYL,"[1,1]","I'm still trying to figure out all the features, but am really happy to have switched from a PC to a Mac environment. I run Windows on here too and it works wonderfully. The user interface is so much cleaner and as I get accustomed to the various features, it's becoming clear to me how easy it is to use.",5,PC to MAC...no looking back,04/16/2008
